address,first_action_iso_date,tzkt_info_name,mint_count,bought_count,bought_prices_avg,author_sold_count,author_sold_prices_avg,secondary_sold_count,secondary_sold_prices_avg,available_count,available_prices_avg,money_received,money_sent,ratio
tz1Pio13SoZhrF3MdnLwZrw83GG76mXYFtuy,2021-03-09 16:02:18+00:00,,1,1,5e-05,0,0.0,0,0.0,0,0.0,0.0,5e-05,
tz1Q3LKAwteFqJuP4zFScqXe6ReCMvCyvUCZ,2021-03-09 16:22:34+00:00,,37,0,0.0,1,2.5,0,0.0,34,2.252941176470587,2.4375,0.0,inf
tz1UdrxY8GQFrwDjd1W9Sp9WqyevM2PWsmPZ,2021-03-09 16:34:34+00:00,,7,0,0.0,1,5e-05,0,0.0,5,1.0,4.8e-05,0.0,inf
tz1TeLXGCQYuJyeSJcbdynDP2nh8t1A7AocZ,2021-03-09 16:56:34+00:00,JonBurgerman,10377,32,6.148275862068965,373,31.69745704467352,12,43.708333333333336,69,81.54043478260863,9047.761000000031,179.89999999999998,0.7252039743299947
tz1MxFxMGZUNbrTCTGbzCLc8BWsH9t46pfMu,2021-03-09 17:01:34+00:00,,9,0,0.0,3,15.0,0,0.0,3,45.0,43.875,0.0,inf
tz1RZifHZuSsfYUbdgnzRWE7ZjvhQ8MeKsuE,2021-03-09 17:10:34+00:00,,61,0,0.0,0,0.0,0,0.0,61,5.819672131147541,0.0,0.0,
tz1VTb173WHDWqwasASdCpF5VNL5hb2GQgHZ,2021-03-09 17:12:34+00:00,,181,4,1.0,60,1.9333333333333331,0,0.0,106,6.537735849056604,113.10000000000002,2.0,inf
tz1SvPd1aUYZSkr22JTdRzUEGMb6ZjoPEXTz,2021-03-09 17:18:34+00:00,Alexandre Rangel,9973,27,2.5340000000000003,182,8.012195121951219,2,1.875,6805,5.557700220426158,640.9500000000002,63.35000000000001,4.273170731707316
tz2MKSJNK1fuBqv5aY8iVhxHFmKerAAvV84b,2021-03-09 17:20:34+00:00,,1,0,0.0,0,0.0,0,0.0,1,2.0,0.0,0.0,
tz1Mrmh6eqh69hgeCXCCUtSaR8THWd9FFHnb,2021-03-09 17:23:34+00:00,,25,0,0.0,0,0.0,0,0.0,25,5.0,0.0,0.0,
tz1MEgr2auotj9HLQzLFzcKmav85xoSDuD9N,2021-03-09 17:27:34+00:00,Gustave Cortal,23,0,0.0,2,13.5,0,0.0,9,2.0,26.325,0.0,inf
tz1hivhReFVw7MS6qqnHvtJYMXdwRpFWM5iC,2021-03-09 17:31:34+00:00,,89,0,0.0,13,2.007692307692308,0,0.0,53,2.1,25.4475,0.0,inf
tz1Xk7U9kQidBtPdwXirH8h5CDhrb26ehkoQ,2021-03-09 17:32:34+00:00,,15,0,0.0,0,0.0,0,0.0,11,100.0,0.0,0.0,
tz1KywwKexos15So226WHm2qXJGVx2i6BKP6,2021-03-09 17:46:34+00:00,,45,4,0.3,10,0.8399999999999999,0,0.0,35,0.6657142857142857,8.190000000000001,0.6,inf
tz1PGthFMZDp2mm3zgL6fqQiCGnCn3e4KEfy,2021-03-09 18:21:34+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1V6Fo8tA2vDGwaoojiY9TPnPAM9Ep7ecJC,2021-03-09 18:22:34+00:00,,0,1,15.0,0,0.0,0,0.0,0,0.0,0.0,15.0,
tz1QunTi5jTR52bbjQWjtxZWwmZj2PD38nnv,2021-03-09 18:30:34+00:00,,100,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1Koa4ooEyPpTsMNZx8Rwq456Vyi4nuSpM4,2021-03-09 18:32:34+00:00,,0,1,4.0,0,0.0,0,0.0,0,0.0,0.0,4.0,
tz1TTREmhxdM22DJbSrAB629NXzAVamTs4nB,2021-03-09 18:56:34+00:00,,100,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1Y3QzWyD4H5rw379mvVu4EBTKXut4RFrMZ,2021-03-09 19:03:14+00:00,,12,4,2.025,3,2.0,0,0.0,8,2.375,5.85,8.1,inf
tz1MVaXjDVfF6tUNLHYoRUd4L2PYDtmV6RJf,2021-03-09 19:05:14+00:00,,125,1,0.5,6,0.5,0,0.0,119,0.5630252100840331,2.925,0.5,inf
tz1Vh25sT8TL8cGVzMvPL5tSFjvCyaJi7bwu,2021-03-09 19:09:54+00:00,,16,0,0.0,3,3.0,0,0.0,13,3.076923076923077,8.774999999999999,0.0,inf
tz1asmh4Zyk9CFU1Yu1BNysjAkN9iefDe3cP,2021-03-09 19:25:54+00:00,,60,4,0.3,21,1.0,0,0.0,39,1.0,20.475,0.3,inf
tz1MniBKmZNK3eADSSyDZxjchwXxgWFhy4cR,2021-03-09 19:35:54+00:00,,0,1,0.5,0,0.0,0,0.0,0,0.0,0.0,0.5,
tz1P7hisPB3goojcMNWXQijW3JqhvDmgtQ3s,2021-03-09 19:37:54+00:00,,34,0,0.0,5,1.1,0,0.0,19,0.7631578947368421,5.362500000000001,0.0,inf
tz1RoA34HzfB3RHmA5KAAQXHFKQyA5fN1BGx,2021-03-09 19:46:54+00:00,Numin,22,0,0.0,17,2.9411764705882355,0,0.0,7,37.0,48.750000000000014,0.0,inf
tz1ZW5giNR2N8mWbPP2ZW4bEMvp8Ps9F343W,2021-03-09 19:46:54+00:00,Yann Graf,29,53,2.283403918367347,1,0.5,0,0.0,8,1.25,350.4875,118.62891,inf
tz1U57ZR7ukKtXiSrdg96h99YqJohgQk3Tao,2021-03-09 19:47:54+00:00,,29,0,0.0,8,1.5,0,0.0,20,1.75,11.7,0.0,inf
tz1WC1zU8mJnT45NMWGFAWoCbm2iremdy2N3,2021-03-09 19:53:54+00:00,,31,0,0.0,0,0.0,0,0.0,29,4.955172413793103,0.0,0.0,
tz1cTjNzyyAvLfAZ66CA932F1C6AKwU5FLym,2021-03-09 19:54:54+00:00,,2,0,0.0,0,0.0,0,0.0,1,2e-06,0.0,0.0,
tz1PLTyNyXfY6XvKj1qhmp2T4AUfS5vApMxe,2021-03-09 19:59:54+00:00,Elizabeth,70,33,0.4433333333333333,0,0.0,0,0.0,23,1.4130434782608696,0.0,1.33,
tz1dgw5fuduNTRKSN7aGdfhaNrBnYENwTUfs,2021-03-09 20:11:54+00:00,,2,0,0.0,1,0.00015,0,0.0,0,0.0,0.000146,0.0,inf
tz1VY543f4YJvbCp2QpgvspvRtP5ucQJi4oZ,2021-03-09 20:12:54+00:00,,0,99,7.045021739130435,0,0.0,0,0.0,0,0.0,0.0,649.142,
tz2JTWrsydXAVmgTQExw6LC8UPKrQ3rvrAtz,2021-03-09 20:35:34+00:00,,6,1,2.0,0,0.0,0,0.0,3,3e-06,0.0,2.0,
tz1eZkGoBrJGXtL1gRdL9ypjUAvzQvzUfqGj,2021-03-09 20:36:34+00:00,Antonio Ton,241,34,2.333333333333333,58,2.333333333333333,0,0.0,164,4.384146341463414,20.475000000000005,7.0,inf
tz1dcpUhXGeXexEXispSpfv7CeufoFnV7AAf,2021-03-09 20:47:34+00:00,,0,9,5.277777777777778,0,0.0,0,0.0,0,0.0,0.0,48.5,
tz1RcMtob6KyZCCBPpPfvgAA1e9bvJkaj5GX,2021-03-09 20:57:34+00:00,,96,0,0.0,3,0.999998,0,0.0,93,0.999998000000001,3.631749,0.0,inf
tz2TbcsdDvnofSYYHH7oMYENcjAg8UzDxEHk,2021-03-09 20:57:34+00:00,,7,0,0.0,0,0.0,0,0.0,7,10.714285714285714,0.0,0.0,
tz1NRrSTFpjK7YkDT1i8wFShwgQcKMKFLVx5,2021-03-09 21:12:34+00:00,,1,0,0.0,0,0.0,0,0.0,1,1e-06,0.0,0.0,
tz1U5KUhwDmCniX8vHS5tnb2jzcp8ngMkJ3r,2021-03-09 21:12:34+00:00,,20,0,0.0,0,0.0,0,0.0,17,3.588235294117647,0.0,0.0,
tz1iWqNstjRAwm77AaSEEc5fbcmQeCzXespX,2021-03-09 21:16:34+00:00,,0,3,2.3333326666666667,0,0.0,0,0.0,0,0.0,0.0,6.999998,
tz1YMqQQme7jcERyk2586QDT9fqWGCz9L2fQ,2021-03-09 21:18:34+00:00,Violet Forest,584,29,2.896086956521739,80,3.4556962025316458,0,0.0,215,3.781395348837209,283.6749999999998,66.61,inf
tz1XoMBuSZttYXqNLiBSaBaQUvKaE6Qg68k4,2021-03-09 21:32:34+00:00,,11,0,0.0,0,0.0,0,0.0,10,5.9690248,0.0,0.0,
tz2SM3dLiucSiipVSZnrjkuc4NwH5Ss5paYp,2021-03-09 21:34:34+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1gmoPVuumb8uKwJUzrwKE1Hici6hFX6tWd,2021-03-09 21:36:34+00:00,,76,0,0.0,1,0.894333,0,0.0,75,0.8943330000000015,0.8719739999999999,0.0,inf
tz2EzH4z1qZ4jGuSN34XJ8oM5YSD5bn5vba4,2021-03-09 21:45:34+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1TYcA4oSHFvrjtyUQWU8QzGdTshYhbggAR,2021-03-09 22:01:34+00:00,,110,5,2.26,1,0.2,0,0.0,109,0.2733944954128436,0.1949999999999999,11.3,inf
tz1g6JRCpsEnD2BLiAzPNK3GBD1fKicV9rCx,2021-03-09 22:13:34+00:00,Javier Gracia Carpio,1832,183,0.8527792207792207,188,0.7435897435897436,2,0.495,886,0.6938156359393232,85.18650000000018,65.964,1.5022015022015023
tz1VwBEDhgfN5qBZhGrRRRtL7C8uL3jWRw72,2021-03-09 22:13:34+00:00,,95,4,0.8553333333333333,36,0.9333333333333332,0,0.0,41,5.4363636363636365,5.46,2.566,inf
tz1NiraRNtWgpXyyxopRTk2a7Py9oKFdrgkB,2021-03-09 22:16:34+00:00,,0,3,2.5,0,0.0,0,0.0,0,0.0,0.0,37.5,
tz1iwUqvhw4NQLTXoW4REBAa7Ks9McJo1n8r,2021-03-09 22:24:34+00:00,Amanda Suita,291,52,0.8583333333333334,117,1.022222222222222,0,0.0,110,1.6030909090909091,46.59999999999996,10.3,inf
tz1N1xgCczoJsyJebPFPA4JXRihBGdvNqaf3,2021-03-09 22:29:34+00:00,,0,479,9.649494143617025,0,0.0,0,0.0,0,0.0,94.42999999999998,1815.104899,
tz1eftPULVeZzM1V1Ca2pt6dcmWwYZrryB2G,2021-03-09 22:33:34+00:00,,3,2,1.1971665,0,0.0,0,0.0,3,5.666666666666667,0.0,2.394333,
tz1fP1xrV55sqTV3zfdxvYpqbLcE92GAZbnR,2021-03-09 22:40:34+00:00,MAIKEUL,1508,0,0.0,5,668.0,0,0.0,3,733.3333333333334,3256.5,0.0,inf
tz1bTm85NEor6iHwTQUt5fs4CE62pjhL3Z7L,2021-03-09 22:44:34+00:00,,622,0,0.0,17,2.588235294117647,0,0.0,488,79920.78657786887,42.9,0.0,inf
tz1U7S9bsPw7KM78FHhfk4bu4BEHVKXgBRp8,2021-03-09 23:13:34+00:00,,133,0,0.0,0,0.0,0,0.0,105,17.266666666666666,0.0,0.0,
tz1Sfdzq9Xxi6GFuZMqAyey38kMtBi3efbBw,2021-03-09 23:24:34+00:00,,6,0,0.0,1,2e-05,0,0.0,1,20.0,1.9e-05,0.0,inf
tz1VDgVCXhrwTJSkVY48fm7sJXDAHh9CbqUb,2021-03-09 23:44:34+00:00,,55,0,0.0,26,0.8653846153846154,0,0.0,29,1.8103448275862069,21.937500000000018,0.0,inf
tz1RTFosLy2is8QfeceSYmTjtTioC1Meum1m,2021-03-09 23:45:34+00:00,SkyYAMAHA,43,6,3.0,7,3.4285714285714284,0,0.0,28,1.8571428571428568,23.4,18.0,inf
tz1XWzLawqzSq1LyLpskU5SBPTbzwej8fDDY,2021-03-09 23:53:34+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1NufWtpqS3nfR8VW1xFyWq4GWqb969keeR,2021-03-10 00:08:34+00:00,Sebuh Honarchian,32352,58,85.4154375,88,45.47757056818181,0,0.0,30995,0.2168492224550383,4482.735371000001,1366.647,inf
tz1aWqbk5CBBzf3tMPxd9aNHQmPwCAfDxgiL,2021-03-10 00:27:34+00:00,,0,3,550.5,0,0.0,0,0.0,0,0.0,0.0,1101.0,
tz1aMLvWjd5iV9cMu5s8epqJFjUW7KK8bkQ5,2021-03-10 00:27:34+00:00,,1,0,0.0,1,0.025,0,0.0,1,20.0,0.0243749999999999,0.0,inf
tz1QVvZ3QrryeYiJoEKC1ae6NXXNDYxWjdSi,2021-03-10 00:34:34+00:00,,13,0,0.0,0,0.0,0,0.0,12,16.833333333333332,0.0,0.0,
tz1KeBfAf2yiGh2bwpHfJDENJYaRBW3oH4K6,2021-03-10 00:38:34+00:00,,100,5,1.06,9,0.886875,0,0.0,54,1.8148148148148149,6.917625,5.3,inf
tz1gnovvudZJe1gLAcrdyJbmXXSHzdpGxFJo,2021-03-10 01:03:34+00:00,,10,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1WDtMQdggPNJvQVvVBSS8cHTKy1aLLWBag,2021-03-10 01:38:34+00:00,fritjof douglas,23,9,3.055555555555556,0,0.0,0,0.0,14,2.0,0.0,32.968785000000004,
tz1cCPncguT8Qwz6X3nr9bUiF2gWYhtMZtMs,2021-03-10 01:41:34+00:00,,0,1,5.0,0,0.0,0,0.0,0,0.0,0.0,5.0,
tz1ZoSVKJKkKwsSrbffbx7to1369cgJcAkpw,2021-03-10 01:49:34+00:00,,15,1,2.0,8,1.0,0,0.0,7,1.2857142857142858,7.799999999999999,2.0,inf
tz1gRcfM2iHPBMmjWtB1BrJtn4r7uRoAFLCh,2021-03-10 01:49:34+00:00,,15,0,0.0,0,0.0,0,0.0,5,10.0,0.0,0.0,
tz1bhCVatoKoiq6k2PKJN5rE6tz7CRHsCNHB,2021-03-10 02:07:34+00:00,corrupted rossand,20,0,0.0,0,0.0,0,0.0,13,2.8076923076923075,0.0,0.0,
tz1fdU8vUGW41i2puNDh6DoiixdiEcHdVEKs,2021-03-10 02:10:34+00:00,,18,0,0.0,0,0.0,0,0.0,13,5.384615846153848,0.0,0.0,
tz2RWEzd5L7W3BDgvTWBujMShif4z3CF3X4f,2021-03-10 02:24:34+00:00,,330,0,0.0,10,1.45,0,0.0,171,2.1666666666666665,14.1375,0.0,inf
tz1LMCbBZSuShQxRaTLw3Wv5ykvk8Ss9nPau,2021-03-10 02:47:34+00:00,,56,0,0.0,3,2.6666666666666665,0,0.0,46,2.1739130434782608,7.8,0.0,inf
tz1THtRAivUVQ5qGtFK2Gdmywv8jE3kkqvwW,2021-03-10 03:22:34+00:00,,24,0,0.0,0,0.0,0,0.0,24,0.7100000000000004,0.0,0.0,
tz1MzMLQGEU5ztJYeDXf27qdTTEKVdhUKRfC,2021-03-10 03:58:34+00:00,,49,0,0.0,1,0.099999,0,0.0,45,1.2422220222222222,0.0974989999999999,0.0,inf
tz2BzTNqN9foDoqzoS2AVRwbH2DvBgwNa7j4,2021-03-10 04:17:34+00:00,,0,2,18.32,0,0.0,0,0.0,0,0.0,20.72671,36.64,
tz1Z6aG2bsZHgPLqGdQ4k44q76tRyLdzKWyt,2021-03-10 04:39:58+00:00,Adreson,40,7,0.1,1,1.0,0,0.0,31,0.9483870967741936,0.975,0.1,inf
tz1LxkEN5DUeU4usSqobNqYmvWa5VN1NC2B4,2021-03-10 04:51:58+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1cVPuBNvH4vWktXPRY8zuB1jGxPXyEQwCY,2021-03-10 05:27:58+00:00,,41,0,0.0,0,0.0,0,0.0,35,1.0,0.0,0.0,
tz1M52JAuLVh92uDgLYxLWJZvc86YYmn3KE2,2021-03-10 05:36:58+00:00,,5,3,0.7000000000000001,1,10.0,0,0.0,2,10.0,9.75,2.1,inf
tz1PeYqCddndGzkeMVxJw5s4xpVQdsV29YEc,2021-03-10 06:36:58+00:00,,35,0,0.0,0,0.0,0,0.0,35,7.425714285714288,0.0,0.0,
tz1RMwP6zsDr67MaxohzX3vM7ziZ6THY4WBK,2021-03-10 06:41:58+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1XrXy6u5xMiMed2F6ELhuphsF5zJg3rNb7,2021-03-10 07:43:58+00:00,,108,0,0.0,26,1.2307692307692308,0,0.0,73,1.3328767123287673,31.2,0.0,inf
tz1ZU98TQAX3zMcJq9EEeWy1pkqH5mt8rCTB,2021-03-10 07:57:58+00:00,,47,0,0.0,6,3.1666666666666665,0,0.0,28,2.25,18.525,0.0,inf
tz1cK6iH3W7yxNfgKpBXPw719ysgycG6X9Fu,2021-03-10 08:04:58+00:00,,3,0,0.0,0,0.0,0,0.0,3,5.0,0.0,0.0,
tz1inyKUWRxLS9vP6jWSehALcXnAeBUgwRLJ,2021-03-10 08:15:58+00:00,28.room | Sala28,28,7,1.1666666666666667,4,2.8,0,0.0,24,2.799999999999999,10.920000000000002,7.0,inf
tz1ZZbfbJwqVcHg1oPoso6oYY7yuDcw2BSmJ,2021-03-10 08:38:38+00:00,,10,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1QsdWSEhFAzuobnRp9hBHSuQ2Q8wBJSKA4,2021-03-10 08:56:38+00:00,,130,1,1.0,1,1.0,0,0.0,12,1.0,0.975,1.0,inf
tz1SB763RNFRqLvnKgoXRKVUKm9wduLForib,2021-03-10 09:18:38+00:00,Diego Montoya,0,4,3.25,0,0.0,0,0.0,0,0.0,0.0,13.0,
tz1cjn8DAkb7FsCHMJsJq17uRFWhCrGxnzqd,2021-03-10 09:45:38+00:00,RubenFro,3332,167,6.374838709677419,935,9.686792452830188,45,27.51707317073171,101,96.91831683168316,5163.753999999978,1013.1,0.3520284440400972
tz1NP8RmKh1nJWkWjrL2DqXMpcRX2BJb78a4,2021-03-10 10:01:38+00:00,,315,0,0.0,1,5.0,0,0.0,309,3.621359223300971,4.875,0.0,inf
tz1cfYDUztejCEVLWcemW8XZ32UmsT5HRnYf,2021-03-10 10:10:38+00:00,,1,0,0.0,0,0.0,0,0.0,1,10.0,0.0,0.0,
tz1Vb6P1zJGU6UgBZthkg1wh6e8orshfdkqC,2021-03-10 10:15:38+00:00,,37,0,0.0,14,3.75,0,0.0,20,3.55,51.18749999999999,0.0,inf
tz1Lko4X94AN1z9fpn931LYaFPhLgDbYbieP,2021-03-10 10:26:38+00:00,,34,2,2.0,0,0.0,0,0.0,34,2.617647058823529,0.0,4.0,
tz1WJjnVE8UUdvyvF6vQ5XKTXajaDRtok3Yj,2021-03-10 11:42:38+00:00,,0,6,7.0,0,0.0,0,0.0,0,0.0,0.0,21.0,
tz1aCo9LjMSW4JjNEiqjAAgPQwwBP44pwn8C,2021-03-10 12:07:38+00:00,rauri r,12,1,3.0,5,2.2,0,0.0,7,1142887.142857143,10.725,3.0,inf
tz1ZsRk4chSaSuyULkVkWW93EWG2w5PSAC9Z,2021-03-10 12:11:38+00:00,Gen0x,0,65,12.14,0,0.0,0,0.0,0,0.0,0.0,752.68,
tz1PhkwZmw5LC1KoYaM2JzqvKBZ742JErF5i,2021-03-10 12:42:43+00:00,,50,1,1.2,0,0.0,0,0.0,0,0.0,0.0,1.2,
tz1en2eGRVksPUrR4YG4nF1B5BrUuCrjcYgG,2021-03-10 13:23:03+00:00,knoedel,32,8,5.166666666666667,1,1.0,0,0.0,28,4.428571428571429,0.975,15.5,inf
tz1NAn4RQMxm8npCPdvmAe8TcW6RbVhzHG4s,2021-03-10 13:29:03+00:00,,0,7,3.7076666666666656,0,0.0,0,0.0,0,0.0,0.0,11.123,
tz1SVwPKUN1zRsor2Y9hMX2JY7c2j9gUQgmK,2021-03-10 13:38:03+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1MsfyCeQEt7khed67HHsAidezZ1Th6mjzB,2021-03-10 13:45:03+00:00,sean.graham.digital,208,7,4.25,24,0.825,0,0.0,109,1.4066666666666667,6.4350000000000005,17.0,inf
tz2CfkugMdcxSmz45cyWsLmKrzNisKem5sWg,2021-03-10 13:49:03+00:00,,976,0,0.0,19,1.7777777777777777,0,0.0,945,3.15978835978836,17.549999999999997,0.0,inf
tz1X1UhQYvgdt7ug9g8a4nsCboozTAidnYyc,2021-03-10 13:51:03+00:00,,152,1,0.72,1,0.5,0,0.0,149,0.7773825503355697,0.4875,0.72,inf
tz1TA2GsoJmC6G57DZfMw9cj5Z8ztviGBzU7,2021-03-10 13:56:03+00:00,,3026,0,0.0,39,5.461538461538462,0,0.0,721,3.574202496532594,207.675,0.0,inf
tz1hJde67as5CpmGSE9pZHCEkgLq9ptPxPrX,2021-03-10 14:13:03+00:00,,21,0,0.0,0,0.0,0,0.0,3,15.0,0.0,0.0,
tz1VUtd6GQVME8Tn8YAy5hngQLJQ9MAFpJHM,2021-03-10 14:16:03+00:00,L_isforLuca,10,9,3.0,0,0.0,0,0.0,10,10.0,0.0,24.0,
tz1d4RgdzssFSZEpAm8dTKMqzbVDu82ozN4K,2021-03-10 14:20:03+00:00,o11.1,130,5,1.0,4,1.5,0,0.0,62,1.3387096774193548,5.85,3.0,inf
tz1i7fDupvRU8AWoQgPtqJvKivXnyvuvTLYN,2021-03-10 14:33:03+00:00,Leander Herzog,1691,109,3.3410843373493977,308,2.6253472222222216,7,26.5,302,10.474867549668874,772.372500000001,277.31,0.09906970649895176
tz1UxJTDgiyyyQ48PkHWaGcd7bmbPb21kzFn,2021-03-10 14:51:03+00:00,,5,1,1.0,3,1.3333333333333333,0,0.0,2,2.5,3.9,1.0,inf
tz1M6DTyYJaPLgbdeBYwQESuqTEwvnMkqt3q,2021-03-10 15:17:03+00:00,MACHADO,53,7,0.925,30,1.8235294117647056,0,0.0,23,46.73913043478261,30.225,3.7,inf
tz1MsTKnEcs9QfUXgAvHeQpB84P9MDjkJjRN,2021-03-10 15:17:03+00:00,,1,4,0.9000083333333334,1,0.5,0,0.0,0,0.0,0.4875,2.700025,inf
tz1idC7XEoSZ45sXLwp1ujYJ3yNFi2tkLT7A,2021-03-10 15:27:03+00:00,,0,4,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,
tz2LhqoTtbJ7PFNiE3BFCePVohYfHg53SMGL,2021-03-10 15:37:03+00:00,,1002,2,2.875,0,0.0,0,0.0,0,0.0,0.0,5.75,
tz1YrD36cYUpg58t1icY5AaUTvsHJkHnFYze,2021-03-10 15:39:03+00:00,kappy,312,24,1.825,34,2.0,1,3.0,242,2.8471074628099173,47.10000000000001,21.9,0.6666666666666666
tz1Uvmt37WueZzxR7ypRM8Tjof1FS85BZt96,2021-03-10 15:42:03+00:00,,0,12,5.207272727272727,0,0.0,0,0.0,0,0.0,0.0,57.28,
tz1VLDF7y9LWSseHmxixCq31QhHH1TFRffLd,2021-03-10 15:53:03+00:00,,32,8,0.5,24,1.9166666666666667,0,0.0,7,2.5,44.85,1.0,inf
tz1Wo99JGyXGBLoHLjjkmRk8UkvL5dBFkeMX,2021-03-10 16:06:09+00:00,,1,0,0.0,0,0.0,0,0.0,1,15.0,0.0,0.0,
tz1bmYDUg4Df6c4bhgDVFNALicyvCVKeTy4L,2021-03-10 16:15:09+00:00,,160,0,0.0,1,5.0,0,0.0,9,5.0,4.875,0.0,inf
tz1dhmUMLa3ZeVC3GJWfQty4VfgHdkd6xacQ,2021-03-10 16:18:09+00:00,a.i.gardening,315,224,3.5363689751552787,91,4.5975,6,3.0,120,6.444500000000007,216.82625,569.8554049999999,1.5325
tz1ZYnsQkjyU9h8ds4t786Sb1X92dNPJyBZq,2021-03-10 16:22:09+00:00,,10,9,0.9,0,0.0,0,0.0,9,1.0,0.0,1.8,
tz1ht7sedZc5EFpzfQ17ngB9RaW6sK1Mr1eX,2021-03-10 16:22:09+00:00,,5,2,0.9,1,5.0,0,0.0,4,4.75,4.875,0.9,inf
tz1KrvN2GYVeehvo9ELZkRepKSDD2znfs66R,2021-03-10 16:29:09+00:00,,2,0,0.0,0,0.0,0,0.0,1,10.0,0.0,0.0,
tz2FGe24YbGRHWhgtQFRLX8AJhqssDXmp3ah,2021-03-10 16:53:09+00:00,,4,0,0.0,1,1.0,0,0.0,3,1.0,0.975,0.0,inf
tz1UB9aH5m7bX82qPvtVR1xofbcgp3eawWmR,2021-03-10 17:17:09+00:00,,1,0,0.0,0,0.0,0,0.0,1,20.0,0.0,0.0,
tz1LNiVMogxznbBTCNVqKHHur5bEyhqCPreZ,2021-03-10 17:25:09+00:00,Marabelgao,1070,34,1.5621722222222223,59,0.6425925925925926,1,0.6,949,0.3140674394099056,33.89249999999999,28.1191,1.0709876543209877
tz1ayp6enJp5AhFCwziD7n45DPxvobJJxQtY,2021-03-10 17:27:09+00:00,,20,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1MmMnFt7SSrpityRu22E7KTUeKi1VokJgv,2021-03-10 17:36:09+00:00,öz,348,73,1.9992,138,9.925925925925926,6,1.3333333333333333,126,11.264523809523808,262.40000000000015,39.984,7.444444444444445
tz1UrFBJMzzuyNp44AvVHjnXLVUTf3B4tt25,2021-03-10 17:49:09+00:00,,0,2,10.0,0,0.0,0,0.0,0,0.0,0.0,20.0,
tz1fD1v1BKWZN2vsqwdMAcjnruBZZkvGMKT2,2021-03-10 17:55:09+00:00,,0,18,3.0,0,0.0,0,0.0,0,0.0,0.0,36.0,
tz1inRVdMXM65pkcamrEEhr89nzMEwmvYNE9,2021-03-10 17:56:09+00:00,,43,3,1.0,7,1.4285714285714286,0,0.0,26,9.115384615384617,9.749999999999998,1.0,inf
tz1WqpVHhzmkYxNC5fHHwKxRTuoXjmX3cHaH,2021-03-10 18:06:09+00:00,,61,8,1.6,0,0.0,0,0.0,61,1.2295081967213115,0.0,8.0,
tz1YK4dQgihyBxRN8TueVcgiTsmCHSPtUs2g,2021-03-10 18:26:09+00:00,BITPRINT,50,8,4.2,4,0.86,0,0.0,28,34.06964285714286,3.354,21.0,inf
tz1gmG5HSoHF3CxwrCcLzS5Wept8ooLUreUR,2021-03-10 18:33:09+00:00,,11,0,0.0,0,0.0,0,0.0,7,714.5714285714286,0.0,0.0,
tz1Sj64yqsxgN2uUweJY8Cig1jGE5Hwohk8v,2021-03-10 18:40:09+00:00,,18,0,0.0,0,0.0,0,0.0,10,0.5,0.0,0.0,
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,2021-03-10 18:40:09+00:00,,0,6,3.6666666666666665,0,0.0,0,0.0,0,0.0,0.0,77.0,
tz2T23ZSpDVduBuG5rkKbrRJtxP64e1joyUL,2021-03-10 18:47:09+00:00,,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,
tz1MJffWuJNHQdedGvwhiiBYPgbZSywvbbJE,2021-03-10 18:51:09+00:00,Mike DiFeo,20,72,1.4288888888888889,4,1.0,0,0.0,15,1.5333333333333334,9.3875,25.72,inf
tz1gGLtDykjaLUVDXpSenFQ2rRiEkBamdRQX,2021-03-10 19:15:09+00:00,,259,2,3.75,4,1.0,0,0.0,231,1.2597402597402598,3.9,7.5,inf
tz1VAVPHqGDyYB9SR6rzwH8iKpgzQFGzwoUh,2021-03-10 19:19:09+00:00,,0,1,1.0,0,0.0,0,0.0,0,0.0,0.0,1.0,
tz1d2zTzsxJ81ijTbftd4u7SfPAMVde83wJ6,2021-03-10 19:23:09+00:00,,116,0,0.0,4,18.75,0,0.0,112,7.5,73.125,0.0,inf
tz1N9fGn4rSBeiUvmKfpNM1RL2rpz4de9sNP,2021-03-10 19:29:09+00:00,,1,0,0.0,0,0.0,0,0.0,1,5.0,0.0,0.0,
tz1NSmYUDTmfYSMq73FU7dwJeCeNQtw6XMof,2021-03-10 19:33:09+00:00,,0,2,10.0,0,0.0,0,0.0,0,0.0,0.0,10.0,
